id,number_of_reviews,review_scores_rating,review_scores_location
51424844.00,4.00,4.25,4.50
51517819.00,16.00,4.69,4.81
51287308.00,1.00,1.00,1.00
51521326.00,27.00,4.56,4.78
51469791.00,7.00,3.57,4.57
51469813.00,7.00,4.86,5.00
51471685.00,3.00,5.00,5.00
51473316.00,6.00,4.50,4.33
51476805.00,17.00,4.82,4.59
51477130.00,23.00,4.83,4.87
51477417.00,3.00,5.00,5.00
51483160.00,3.00,5.00,5.00
51288731.00,8.00,4.88,5.00
51483176.00,11.00,4.64,4.64
51484823.00,9.00,4.78,4.78
51486519.00,29.00,4.97,5.00
51522950.00,2.00,5.00,4.50
51523289.00,7.00,5.00,5.00
51524273.00,25.00,4.92,4.96
51524524.00,30.00,4.93,4.97
51288978.00,1.00,4.00,5.00
51288988.00,1.00,5.00,5.00
51525375.00,17.00,4.94,4.94
51488186.00,5.00,5.00,4.80
51488990.00,5.00,4.60,5.00
51526553.00,2.00,4.50,5.00
51289227.00,3.00,3.00,3.67
51289306.00,9.00,4.89,4.89
51289394.00,3.00,4.67,5.00
51530389.00,16.00,4.56,4.75
51536312.00,7.00,4.86,4.71
51537008.00,30.00,4.80,4.97
51537600.00,27.00,4.96,5.00
51539679.00,14.00,4.43,4.93
51489871.00,4.00,4.00,4.00
51490835.00,22.00,4.82,4.82
51491198.00,13.00,4.92,4.92
51289510.00,10.00,4.90,4.80
51544166.00,9.00,4.44,4.11
51493189.00,3.00,5.00,5.00
51493743.00,14.00,4.79,4.86
51544821.00,12.00,4.75,4.92
51544883.00,21.00,4.86,4.71
51549756.00,19.00,4.47,4.79
51555543.00,22.00,4.91,5.00
51289874.00,5.00,5.00,4.80
51291354.00,3.00,5.00,5.00
51505038.00,14.00,4.93,4.93
51505538.00,1.00,5.00,5.00
51556643.00,37.00,4.84,4.95
51556644.00,33.00,4.79,4.94
51558447.00,24.00,4.92,4.92
51560398.00,4.00,5.00,5.00
51291355.00,2.00,4.50,5.00
51560670.00,13.00,5.00,5.00
51292613.00,39.00,4.67,4.79
51507257.00,38.00,4.82,4.92
51561177.00,16.00,4.94,5.00
51561679.00,4.00,4.25,3.75
51292998.00,25.00,4.32,4.72
51507499.00,2.00,5.00,5.00
51508069.00,13.00,5.00,5.00
51508586.00,12.00,5.00,5.00
51508709.00,10.00,5.00,5.00
51300592.00,3.00,5.00,5.00
51562960.00,1.00,5.00,5.00
51300593.00,6.00,5.00,5.00
51303362.00,3.00,4.67,4.33
51564166.00,1.00,3.00,5.00
51564343.00,55.00,4.89,4.75
51509323.00,2.00,5.00,5.00
51509377.00,2.00,4.50,5.00
51304030.00,3.00,5.00,5.00
51509544.00,4.00,4.75,5.00
51510272.00,2.00,5.00,5.00
51510389.00,6.00,4.67,5.00
51564752.00,20.00,4.70,4.95
51565271.00,18.00,4.00,4.56
51566290.00,16.00,4.69,4.69
51570984.00,8.00,4.63,4.75
51575139.00,2.00,4.50,5.00
51511573.00,37.00,4.95,4.95
51512611.00,35.00,4.94,4.94
51305432.00,16.00,4.69,4.94
51516406.00,25.00,4.72,4.92
51305758.00,4.00,4.75,5.00
51578609.00,5.00,4.60,4.80
51305984.00,8.00,5.00,5.00
51578675.00,24.00,4.83,4.96
51578877.00,37.00,4.97,4.97
51603666.00,18.00,4.94,4.89
51604747.00,9.00,4.22,4.89
51604998.00,10.00,5.00,5.00
51605057.00,29.00,4.69,4.97
51607824.00,4.00,4.50,5.00
51306275.00,3.00,4.67,5.00
51614963.00,2.00,5.00,5.00
51616182.00,11.00,5.00,4.91
51617906.00,5.00,4.20,5.00
51617909.00,7.00,4.57,4.57
51580848.00,26.00,4.85,4.85
51582199.00,28.00,4.57,4.82
51582546.00,7.00,4.71,4.86
51582760.00,23.00,4.87,4.96
51308968.00,12.00,4.92,5.00
51584494.00,7.00,5.00,5.00
51619818.00,2.00,5.00,5.00
51621341.00,6.00,5.00,5.00
51311333.00,38.00,4.34,4.50
51584726.00,1.00,5.00,5.00
51584993.00,3.00,5.00,5.00
51585273.00,21.00,4.67,5.00
51311593.00,11.00,4.73,4.73
51585477.00,30.00,4.93,4.57
51623733.00,3.00,3.67,4.67
51623790.00,22.00,4.55,4.91
51312235.00,1.00,5.00,5.00
51623841.00,5.00,5.00,5.00
51624427.00,13.00,4.85,4.92
51624969.00,1.00,5.00,5.00
51625661.00,3.00,3.67,4.00
51585506.00,2.00,5.00,5.00
51585816.00,1.00,5.00,5.00
51312783.00,10.00,5.00,4.80
51585922.00,15.00,4.73,4.87
51626089.00,12.00,4.67,4.92
51626183.00,8.00,4.75,5.00
51692212.00,19.00,5.00,5.00
51634165.00,3.00,4.67,4.33
51586659.00,31.00,4.94,5.00
51587411.00,17.00,5.00,5.00
51692384.00,12.00,4.58,4.58
51595783.00,18.00,4.67,4.83
51601016.00,20.00,5.00,5.00
51637630.00,11.00,4.82,5.00
51637829.00,26.00,5.00,4.96
51692633.00,2.00,5.00,5.00
51601315.00,31.00,4.97,5.00
51601349.00,9.00,4.56,4.67
51602492.00,3.00,4.33,5.00
51602933.00,26.00,4.73,4.69
51695564.00,3.00,5.00,4.67
51640291.00,1.00,5.00,5.00
51696163.00,5.00,5.00,4.80
51641120.00,4.00,5.00,4.75
51641608.00,37.00,4.97,4.97
51641706.00,17.00,4.88,5.00
51642568.00,38.00,4.45,4.71
51766515.00,13.00,4.62,4.77
51768678.00,8.00,4.50,4.88
51697427.00,14.00,4.93,4.93
51697665.00,16.00,4.69,4.69
51703387.00,7.00,5.00,5.00
51642785.00,17.00,4.88,4.88
51643189.00,12.00,4.50,4.67
51644628.00,35.00,4.89,5.00
51644732.00,16.00,4.25,5.00
51650180.00,1.00,4.00,5.00
51654461.00,14.00,5.00,5.00
51657003.00,12.00,4.17,4.33
51707080.00,9.00,4.78,4.89
51658766.00,2.00,4.50,5.00
51659029.00,22.00,4.82,4.82
51769357.00,1.00,5.00,5.00
51769600.00,1.00,5.00,5.00
51707288.00,27.00,4.78,4.89
51707571.00,7.00,4.71,4.86
51769604.00,3.00,5.00,4.67
51769998.00,3.00,5.00,5.00
51659717.00,1.00,5.00,5.00
51663826.00,4.00,4.25,4.75
51664040.00,7.00,4.86,5.00
51665933.00,1.00,5.00,5.00
51771202.00,32.00,4.94,4.91
51772206.00,20.00,4.70,4.95
51772386.00,12.00,5.00,4.92
51772598.00,17.00,4.88,4.94
51772951.00,34.00,5.00,5.00
51666770.00,15.00,5.00,5.00
51669884.00,7.00,5.00,4.29
51669964.00,12.00,5.00,5.00
51774676.00,10.00,4.90,5.00
51782215.00,1.00,5.00,5.00
51782954.00,24.00,4.75,4.92
51784370.00,5.00,4.80,4.80
51670572.00,14.00,5.00,5.00
51671390.00,9.00,4.78,4.89
51672599.00,1.00,5.00,5.00
51787630.00,26.00,4.88,4.92
51790097.00,1.00,5.00,5.00
51796234.00,4.00,5.00,5.00
51707931.00,15.00,4.87,4.93
51707934.00,5.00,4.40,4.80
51800710.00,67.00,5.00,4.99
51673347.00,66.00,4.86,4.92
51673836.00,52.00,4.98,4.98
51674746.00,15.00,4.60,4.73
51707938.00,12.00,4.50,5.00
51677024.00,9.00,4.89,4.89
51686637.00,7.00,5.00,5.00
51802351.00,7.00,5.00,5.00
51708847.00,3.00,5.00,5.00
51804475.00,20.00,4.75,4.85
51805827.00,36.00,4.69,4.97
51806346.00,1.00,5.00,5.00
51807769.00,78.00,4.96,4.96
51686639.00,9.00,4.33,5.00
51687552.00,10.00,4.80,5.00
51688514.00,19.00,4.95,4.95
51688519.00,46.00,4.70,4.89
51808720.00,23.00,4.83,4.87
51710488.00,6.00,5.00,5.00
51710696.00,3.00,4.33,5.00
51812761.00,22.00,4.27,4.55
51689027.00,30.00,4.93,4.97
51690647.00,29.00,4.79,4.93
51690881.00,1.00,4.00,4.00
51711794.00,8.00,4.38,4.88
51816888.00,1.00,5.00,5.00
51712641.00,7.00,4.71,5.00
51818302.00,25.00,4.92,4.96
51691186.00,3.00,5.00,5.00
51868999.00,13.00,4.92,5.00
51712747.00,5.00,5.00,5.00
51819643.00,1.00,5.00,5.00
51712891.00,1.00,5.00,5.00
51713312.00,34.00,5.00,4.94
51822513.00,5.00,4.80,5.00
51870570.00,22.00,4.91,5.00
51872602.00,41.00,4.83,4.78
51873080.00,2.00,4.50,5.00
51873373.00,11.00,4.64,4.45
51713745.00,3.00,4.67,5.00
51873451.00,23.00,4.74,4.78
51873798.00,18.00,4.78,4.94
51873932.00,26.00,4.85,4.81
51877671.00,8.00,4.75,5.00
51881797.00,9.00,5.00,5.00
51824406.00,3.00,4.67,5.00
51827196.00,35.00,4.97,4.97
51884041.00,1.00,4.00,5.00
51884089.00,1.00,5.00,5.00
51884176.00,4.00,5.00,5.00
51885983.00,3.00,4.67,5.00
51714603.00,23.00,4.91,4.91
51886050.00,1.00,5.00,5.00
51886160.00,2.00,5.00,5.00
51886712.00,2.00,5.00,5.00
51829436.00,25.00,4.76,4.76
51829926.00,1.00,5.00,4.00
51830737.00,17.00,5.00,5.00
51887629.00,37.00,4.86,4.92
51715130.00,10.00,4.20,4.60
51888283.00,9.00,5.00,5.00
51888692.00,1.00,5.00,5.00
51890425.00,7.00,4.71,5.00
51890850.00,2.00,4.50,5.00
51891458.00,5.00,4.60,5.00
51841029.00,6.00,5.00,5.00
51841482.00,10.00,4.40,4.44
51842139.00,6.00,5.00,5.00
51718225.00,39.00,4.82,4.90
51844136.00,35.00,5.00,4.89
51844282.00,2.00,4.00,2.50
51846720.00,6.00,4.33,4.67
51847957.00,5.00,4.20,4.40
51892672.00,14.00,5.00,5.00
51728180.00,6.00,4.50,4.67
51897098.00,11.00,5.00,5.00
51848924.00,7.00,4.57,4.57
51849635.00,7.00,5.00,5.00
51852647.00,1.00,5.00,5.00
51728598.00,5.00,5.00,5.00
51855254.00,1.00,5.00,5.00
51897798.00,8.00,4.88,5.00
51903365.00,3.00,4.67,5.00
51908140.00,2.00,2.50,4.50
51908581.00,3.00,5.00,5.00
51909124.00,20.00,4.55,4.45
51911194.00,1.00,5.00,5.00
51858523.00,3.00,5.00,4.67
51859053.00,8.00,4.88,4.88
51859901.00,7.00,4.86,4.86
51860084.00,7.00,5.00,4.86
51860737.00,4.00,5.00,5.00
51911263.00,2.00,4.50,5.00
51911867.00,12.00,4.83,4.75
51914042.00,140.00,4.76,4.80
51918417.00,31.00,4.87,4.97
51731555.00,2.00,5.00,5.00
51864027.00,1.00,5.00,5.00
51865699.00,7.00,4.86,4.86
51732488.00,15.00,4.60,4.67
51866087.00,7.00,4.86,4.86
51866618.00,17.00,4.76,4.88
51868058.00,12.00,4.75,4.83
51922808.00,7.00,4.86,5.00
51923194.00,16.00,4.88,5.00
51925622.00,1.00,5.00,5.00
51732831.00,13.00,4.46,4.85
51925966.00,2.00,4.50,5.00
51868450.00,27.00,4.89,4.96
51732898.00,12.00,4.75,5.00
51868737.00,6.00,5.00,4.83
51929334.00,3.00,5.00,5.00
51733209.00,3.00,4.67,5.00
51936270.00,3.00,5.00,5.00
51868976.00,27.00,4.78,4.96
51980336.00,2.00,3.50,4.50
51980360.00,1.00,5.00,4.00
51733420.00,6.00,4.33,5.00
51983585.00,27.00,4.81,4.89
51987029.00,1.00,5.00,5.00
51988059.00,24.00,4.67,4.92
51942131.00,36.00,4.89,4.89
51945000.00,1.00,5.00,5.00
51945029.00,43.00,4.79,4.95
51945746.00,18.00,4.89,4.89
51988663.00,2.00,5.00,5.00
51735150.00,1.00,5.00,5.00
51988735.00,4.00,4.00,5.00
51735641.00,1.00,5.00,5.00
51990895.00,2.00,5.00,5.00
51993249.00,21.00,4.90,4.90
51947369.00,65.00,5.00,4.75
51950982.00,5.00,4.80,4.80
51993663.00,2.00,5.00,5.00
51741597.00,5.00,5.00,5.00
51994494.00,3.00,4.67,5.00
51996381.00,18.00,4.06,4.78
51998910.00,1.00,5.00,5.00
52003294.00,9.00,4.44,4.89
51952423.00,6.00,4.50,4.83
51743304.00,1.00,5.00,5.00
51959496.00,5.00,4.80,4.80
52006689.00,2.00,5.00,5.00
51748641.00,28.00,4.93,4.96
51961197.00,1.00,5.00,5.00
51749347.00,9.00,5.00,4.78
51962027.00,103.00,4.64,4.85
51962056.00,94.00,4.66,4.84
52008205.00,14.00,4.64,4.93
51749645.00,1.00,5.00,5.00
52008577.00,7.00,4.29,4.86
52008633.00,3.00,5.00,5.00
51963992.00,2.00,5.00,5.00
51752063.00,4.00,5.00,5.00
51966910.00,15.00,4.93,4.73
51754996.00,17.00,5.00,4.88
51968619.00,15.00,5.00,5.00
51969074.00,1.00,5.00,5.00
52010530.00,5.00,4.60,5.00
52011303.00,7.00,4.57,4.71
52011532.00,10.00,3.90,4.90
51969222.00,2.00,5.00,5.00
51755387.00,1.00,5.00,5.00
51972745.00,16.00,4.81,5.00
52011698.00,12.00,4.92,4.92
52011834.00,27.00,5.00,4.96
51765269.00,16.00,4.75,4.81
51765271.00,4.00,4.50,4.25
52013452.00,3.00,5.00,5.00
51978986.00,11.00,4.73,4.82
51979014.00,2.00,5.00,5.00
51765272.00,15.00,4.67,4.47
52221889.00,2.00,5.00,5.00
52023240.00,10.00,4.90,5.00
52222505.00,35.00,4.86,4.94
52025778.00,3.00,4.33,4.33
52027488.00,26.00,4.81,4.96
52106059.00,31.00,4.81,4.94
52224832.00,1.00,5.00,5.00
52106073.00,2.00,5.00,5.00
52109400.00,7.00,5.00,4.71
52031139.00,2.00,5.00,5.00
52031546.00,1.00,5.00,5.00
52226029.00,30.00,4.93,4.93
52031972.00,1.00,5.00,5.00
52031975.00,3.00,5.00,5.00
52110414.00,16.00,5.00,5.00
52110644.00,1.00,3.00,1.00
52229128.00,20.00,4.40,4.95
52237877.00,4.00,5.00,5.00
52111228.00,2.00,5.00,5.00
52032383.00,8.00,4.88,5.00
52239372.00,38.00,4.89,5.00
52041613.00,1.00,5.00,5.00
52111247.00,4.00,5.00,5.00
52043683.00,28.00,4.71,4.86
52240051.00,8.00,5.00,4.88
52045881.00,2.00,2.00,2.50
52053124.00,18.00,4.44,4.72
52240986.00,7.00,5.00,5.00
52241664.00,17.00,4.94,4.71
52241792.00,4.00,5.00,5.00
52242079.00,1.00,5.00,4.00
52113160.00,25.00,5.00,5.00
52242334.00,17.00,4.59,4.65
52113348.00,3.00,5.00,5.00
52113376.00,1.00,5.00,5.00
52113690.00,13.00,4.38,4.54
52054384.00,23.00,4.91,4.87
52054639.00,1.00,5.00,5.00
52056976.00,6.00,5.00,5.00
52057071.00,9.00,4.22,4.44
52116108.00,17.00,4.82,4.88
52116118.00,7.00,4.71,4.86
52243077.00,33.00,4.94,5.00
52245362.00,12.00,4.67,4.92
52246248.00,32.00,4.75,4.88
52057080.00,14.00,5.00,5.00
52057086.00,1.00,5.00,5.00
52246729.00,22.00,4.77,4.91
52057309.00,1.00,5.00,5.00
52060012.00,16.00,4.88,4.88
52124659.00,2.00,5.00,5.00
52126125.00,7.00,4.43,4.71
52126137.00,8.00,4.13,4.13
52128996.00,28.00,4.64,4.79
52135544.00,2.00,5.00,5.00
52246942.00,32.00,4.50,4.88
52136790.00,2.00,4.50,5.00
52136795.00,13.00,4.62,4.92
52061321.00,12.00,3.67,4.67
52062332.00,16.00,4.88,4.94
52247110.00,23.00,5.00,4.96
52062731.00,24.00,4.54,4.58
52063450.00,24.00,4.83,5.00
52066211.00,4.00,4.75,4.75
52137133.00,18.00,4.78,4.94
52137250.00,39.00,4.92,4.85
52144718.00,3.00,5.00,5.00
52247785.00,18.00,5.00,4.94
52146666.00,13.00,4.46,4.85
52248066.00,30.00,4.70,4.80
52151511.00,3.00,5.00,5.00
52152148.00,3.00,4.67,5.00
52071433.00,1.00,5.00,5.00
52073580.00,4.00,5.00,4.50
52248732.00,11.00,4.91,4.73
52249749.00,49.00,4.98,4.96
52152570.00,17.00,4.82,4.88
52250650.00,13.00,5.00,5.00
52155156.00,74.00,4.38,4.51
52155858.00,12.00,4.75,5.00
52162717.00,15.00,4.80,5.00
52078472.00,19.00,5.00,5.00
52080060.00,26.00,4.96,4.88
52082511.00,31.00,4.87,4.97
52259841.00,4.00,5.00,5.00
52089856.00,25.00,4.88,4.88
52090658.00,19.00,4.84,4.95
52165441.00,24.00,4.92,4.92
52165725.00,2.00,5.00,5.00
52167026.00,1.00,5.00,5.00
52260090.00,15.00,4.47,5.00
52169178.00,3.00,4.33,4.67
52091305.00,57.00,4.33,4.74
52260334.00,7.00,5.00,5.00
52092983.00,24.00,5.00,4.96
52169376.00,1.00,3.00,5.00
52261341.00,25.00,5.00,4.96
52262912.00,17.00,4.82,4.94
52170272.00,22.00,4.95,5.00
52263164.00,7.00,4.71,5.00
52264406.00,9.00,4.56,4.67
52267590.00,9.00,5.00,4.89
52170654.00,4.00,5.00,5.00
52171554.00,2.00,5.00,5.00
52093244.00,4.00,4.75,5.00
52093670.00,1.00,5.00,5.00
52270088.00,7.00,4.86,5.00
52094483.00,23.00,4.96,5.00
52094631.00,12.00,4.83,4.75
52096802.00,21.00,4.71,4.81
52171763.00,3.00,5.00,5.00
52172350.00,13.00,4.85,5.00
52270973.00,1.00,5.00,5.00
52099170.00,36.00,4.94,4.94
52270974.00,2.00,5.00,4.50
52099668.00,1.00,5.00,5.00
52172776.00,5.00,4.40,5.00
52172955.00,31.00,4.87,4.77
52173307.00,30.00,5.00,4.93
52280374.00,1.00,4.00,5.00
52280809.00,7.00,4.43,4.57
52103050.00,11.00,4.73,4.36
52103051.00,4.00,4.75,4.75
52306310.00,5.00,4.80,4.80
52281153.00,3.00,5.00,5.00
52307769.00,10.00,4.70,4.90
52174096.00,6.00,4.83,4.83
52177172.00,2.00,5.00,5.00
52281186.00,2.00,4.50,4.00
52308006.00,3.00,5.00,5.00
52282031.00,8.00,4.63,4.75
52308874.00,1.00,5.00,5.00
52282474.00,3.00,5.00,5.00
52310393.00,4.00,5.00,5.00
52182625.00,10.00,4.80,5.00
52189465.00,22.00,4.95,5.00
52283389.00,1.00,5.00,5.00
52284098.00,12.00,5.00,4.92
52284870.00,5.00,5.00,5.00
52285040.00,2.00,4.00,4.50
52285139.00,9.00,4.44,4.44
52191214.00,8.00,4.88,5.00
52321023.00,2.00,5.00,4.50
52285278.00,15.00,4.73,5.00
52192452.00,7.00,5.00,5.00
52197744.00,8.00,5.00,5.00
52285300.00,2.00,5.00,5.00
52204426.00,2.00,5.00,5.00
52204529.00,3.00,5.00,5.00
52206140.00,1.00,5.00,5.00
52321476.00,5.00,4.60,4.60
52322934.00,9.00,4.89,5.00
52323382.00,2.00,5.00,4.50
52323599.00,3.00,4.67,4.33
52326877.00,12.00,4.92,5.00
52285301.00,5.00,5.00,5.00
52329826.00,43.00,4.93,4.98
52330693.00,15.00,4.73,4.67
52207371.00,5.00,4.40,4.80
52331721.00,4.00,5.00,5.00
52286105.00,35.00,4.97,4.83
52337859.00,7.00,4.86,4.86
52209466.00,3.00,5.00,5.00
52338054.00,3.00,5.00,4.67
52287521.00,34.00,4.97,5.00
52338276.00,1.00,4.00,5.00
52338567.00,10.00,4.70,4.80
52288356.00,1.00,5.00,4.00
52407179.00,2.00,4.50,5.00
52409635.00,26.00,4.73,4.92
52347067.00,7.00,5.00,5.00
52351354.00,1.00,5.00,5.00
52351692.00,1.00,5.00,5.00
52289524.00,16.00,4.94,4.94
52352412.00,2.00,5.00,5.00
52353065.00,1.00,5.00,5.00
52412565.00,26.00,5.00,4.96
52413978.00,3.00,4.67,4.67
52414740.00,2.00,4.50,5.00
52420921.00,4.00,5.00,5.00
52420925.00,1.00,5.00,5.00
52354242.00,6.00,4.83,5.00
52289597.00,5.00,5.00,4.80
52355974.00,21.00,4.24,4.62
52422316.00,4.00,4.75,5.00
52422317.00,5.00,4.60,5.00
52424001.00,5.00,5.00,5.00
52289632.00,32.00,5.00,4.97
52425187.00,4.00,4.75,5.00
52427307.00,2.00,5.00,5.00
52427448.00,105.00,4.84,4.88
52357143.00,18.00,5.00,4.94
52289759.00,27.00,4.78,4.81
52290073.00,7.00,5.00,4.86
52362245.00,2.00,5.00,4.00
52364916.00,1.00,5.00,5.00
52367443.00,10.00,3.80,4.80
52367779.00,15.00,4.40,4.87
52434847.00,11.00,4.91,4.91
52440056.00,1.00,5.00,5.00
52290613.00,30.00,4.93,4.93
52440349.00,7.00,5.00,5.00
52441314.00,2.00,5.00,5.00
52369198.00,7.00,5.00,4.86
52371280.00,15.00,5.00,5.00
52294183.00,12.00,5.00,4.92
52374473.00,27.00,4.74,5.00
52382131.00,1.00,5.00,5.00
52442501.00,16.00,4.88,5.00
52443153.00,5.00,4.80,5.00
52443825.00,32.00,5.00,4.97
52443866.00,1.00,5.00,5.00
52444011.00,7.00,4.86,5.00
52297365.00,7.00,5.00,5.00
52444123.00,13.00,4.62,4.85
52384911.00,1.00,5.00,5.00
52385074.00,4.00,4.75,4.75
52386214.00,26.00,4.96,4.92
52297528.00,1.00,3.00,2.00
52297838.00,6.00,5.00,4.83
52444811.00,2.00,5.00,5.00
52445466.00,3.00,4.33,4.67
52446545.00,2.00,4.50,5.00
52387204.00,1.00,5.00,5.00
52459006.00,6.00,5.00,5.00
52459170.00,2.00,5.00,5.00
52459415.00,51.00,4.78,4.88
52461417.00,19.00,4.84,4.89
52462247.00,25.00,4.88,4.96
52387863.00,6.00,4.83,5.00
52300613.00,14.00,5.00,5.00
52387985.00,4.00,4.75,4.75
52388335.00,14.00,4.71,4.93
52388483.00,3.00,5.00,5.00
52388556.00,21.00,4.76,4.67
52463348.00,36.00,4.97,4.97
52305786.00,6.00,5.00,4.83
52305790.00,20.00,5.00,5.00
52388613.00,20.00,4.75,5.00
52389376.00,14.00,4.93,4.93
52389660.00,7.00,4.86,5.00
52391308.00,1.00,5.00,5.00
52480782.00,15.00,5.00,5.00
52393063.00,4.00,4.50,5.00
52394501.00,2.00,5.00,5.00
52401985.00,15.00,5.00,5.00
52469493.00,1.00,4.00,5.00
52402972.00,3.00,5.00,5.00
52404766.00,7.00,4.86,5.00
52405313.00,3.00,5.00,4.33
52405316.00,1.00,5.00,5.00
52405318.00,4.00,4.75,5.00
52405319.00,3.00,5.00,5.00
52469624.00,1.00,5.00,5.00
52469989.00,1.00,4.00,5.00
52487167.00,2.00,4.50,5.00
52470275.00,28.00,4.86,4.86
52405321.00,1.00,2.00,5.00
52405322.00,1.00,5.00,5.00
52405325.00,4.00,4.75,5.00
52405326.00,1.00,5.00,5.00
52405327.00,4.00,4.00,5.00
52405332.00,2.00,4.50,4.50
52489091.00,1.00,5.00,5.00
52405333.00,11.00,4.45,4.82
52490636.00,2.00,3.50,3.00
52405556.00,9.00,4.44,3.56
52406138.00,10.00,4.90,5.00
52570854.00,45.00,4.78,4.89
52490747.00,6.00,4.33,4.83
52571558.00,50.00,4.96,4.86
52490914.00,3.00,3.67,3.67
52571631.00,4.00,5.00,4.75
52475128.00,32.00,4.97,5.00
52490995.00,1.00,4.00,5.00
52491305.00,1.00,5.00,5.00
52491720.00,3.00,3.67,4.33
52475319.00,15.00,5.00,5.00
52478715.00,23.00,5.00,5.00
52572160.00,12.00,4.92,5.00
52572197.00,4.00,5.00,5.00
52572922.00,15.00,4.93,5.00
52573032.00,8.00,5.00,5.00
52479148.00,7.00,5.00,5.00
52479286.00,8.00,5.00,5.00
52479404.00,11.00,4.91,5.00
52479807.00,12.00,4.83,4.75
52581222.00,9.00,5.00,4.89
52492422.00,1.00,5.00,5.00
52583655.00,2.00,5.00,5.00
52671721.00,12.00,4.58,4.92
52672048.00,10.00,4.10,4.20
52672971.00,23.00,4.96,4.96
52673177.00,21.00,5.00,4.95
52584425.00,9.00,4.89,5.00
52492858.00,1.00,5.00,5.00
52585220.00,3.00,4.00,5.00
52496157.00,14.00,4.36,4.79
52496158.00,6.00,4.50,5.00
52496782.00,25.00,4.84,4.96
52497762.00,7.00,3.14,4.71
52498802.00,5.00,5.00,5.00
52498997.00,5.00,5.00,4.80
52585365.00,19.00,4.95,5.00
52585873.00,10.00,4.60,4.60
52511324.00,17.00,4.71,5.00
52513134.00,17.00,4.88,4.59
52513467.00,1.00,5.00,5.00
52585972.00,5.00,5.00,5.00
52675104.00,9.00,5.00,5.00
52586086.00,15.00,4.27,4.13
52514137.00,1.00,5.00,5.00
52586599.00,13.00,4.85,4.77
52586791.00,3.00,5.00,5.00
52675361.00,23.00,4.96,4.87
52678074.00,20.00,4.95,4.95
52514704.00,3.00,5.00,4.67
52685186.00,26.00,4.77,4.77
52687405.00,7.00,4.86,5.00
52587291.00,2.00,5.00,5.00
52587366.00,3.00,4.67,4.33
52593921.00,20.00,4.90,4.60
52687461.00,4.00,4.50,4.75
52687522.00,1.00,5.00,5.00
52517198.00,9.00,5.00,4.78
52689366.00,2.00,5.00,5.00
52596498.00,9.00,4.89,5.00
52517459.00,3.00,4.67,5.00
52597564.00,11.00,5.00,4.91
52598057.00,2.00,5.00,5.00
52598460.00,7.00,5.00,4.86
52598525.00,1.00,4.00,5.00
52691908.00,7.00,5.00,5.00
52693350.00,2.00,5.00,5.00
52517757.00,5.00,5.00,5.00
52518216.00,1.00,5.00,5.00
52600442.00,1.00,4.00,5.00
52609122.00,6.00,5.00,5.00
52611386.00,9.00,5.00,5.00
52611771.00,5.00,4.60,4.60
52611966.00,1.00,5.00,4.00
52614117.00,10.00,4.40,4.70
52614803.00,6.00,5.00,4.67
52702636.00,26.00,5.00,4.96
52704138.00,22.00,4.91,4.91
52705337.00,1.00,5.00,5.00
52708826.00,5.00,5.00,5.00
52715183.00,20.00,4.95,4.90
52716003.00,11.00,4.82,4.91
52518318.00,4.00,5.00,5.00
52619159.00,3.00,5.00,5.00
52518325.00,10.00,4.80,5.00
52518426.00,4.00,5.00,5.00
52518504.00,26.00,5.00,4.73
52719095.00,1.00,5.00,5.00
52719115.00,1.00,5.00,5.00
52720930.00,16.00,4.44,4.94
52620900.00,2.00,5.00,5.00
52621137.00,13.00,5.00,5.00
52721087.00,26.00,4.85,4.88
52524545.00,1.00,5.00,5.00
52524854.00,21.00,4.95,4.90
52721804.00,3.00,5.00,5.00
52621232.00,20.00,5.00,5.00
52621547.00,6.00,5.00,5.00
52527408.00,1.00,5.00,5.00
52631536.00,10.00,5.00,4.90
52633008.00,7.00,5.00,5.00
52633617.00,3.00,5.00,5.00
52634175.00,8.00,5.00,4.88
52722902.00,39.00,4.82,4.79
52724118.00,29.00,4.90,4.97
52634265.00,41.00,4.90,4.88
52634612.00,41.00,4.95,4.98
52636344.00,8.00,5.00,4.88
52637042.00,11.00,4.09,4.82
52724415.00,16.00,4.88,4.88
52735212.00,5.00,4.80,5.00
52736372.00,22.00,5.00,4.95
52739120.00,6.00,5.00,5.00
52740920.00,1.00,5.00,5.00
52638639.00,22.00,4.95,4.86
52640839.00,29.00,4.76,4.93
52534744.00,34.00,4.85,4.91
52641180.00,48.00,4.98,4.83
52641764.00,22.00,4.91,4.91
52643761.00,16.00,4.81,4.88
52652040.00,1.00,5.00,5.00
52652120.00,17.00,4.88,4.94
52749858.00,1.00,5.00,5.00
52751011.00,1.00,4.00,4.00
52751250.00,3.00,4.67,5.00
52535509.00,4.00,5.00,5.00
52653788.00,2.00,3.00,3.50
52535570.00,1.00,5.00,5.00
52536670.00,7.00,4.86,5.00
52536671.00,2.00,5.00,5.00
52752482.00,10.00,5.00,5.00
52537311.00,6.00,4.50,4.83
52753447.00,1.00,5.00,5.00
52753688.00,8.00,4.75,4.75
52754167.00,34.00,4.68,4.88
52754180.00,1.00,5.00,5.00
52754221.00,5.00,4.80,5.00
52756101.00,6.00,5.00,5.00
52756107.00,6.00,5.00,4.83
52756108.00,12.00,4.83,4.83
52756111.00,10.00,4.40,4.40
52654151.00,32.00,4.94,4.88
52655730.00,4.00,5.00,5.00
52657499.00,4.00,5.00,5.00
